name,city_code,province_code,region_code,psgc
Tigbawan,124711,1247,12,124711038
Tubon,124711,1247,12,124711039
"Midpapan II",124711,1247,12,124711040
Cabpangi,124711,1247,12,124711041
"Bagoaingud (Bagoinged)",124712,1247,12,124712001
Balabak,124712,1247,12,124712003
Balatican,124712,1247,12,124712004
Balong,124712,1247,12,124712005
Balungis,124712,1247,12,124712006
Barungis,124712,1247,12,124712007
Batulawan,124712,1247,12,124712008
Bualan,124712,1247,12,124712009
Buliok,124712,1247,12,124712010
Bulod,124712,1247,12,124712011
Bulol,124712,1247,12,124712012
Calawag,124712,1247,12,124712013
"Dalingaoen (Lalingaon)",124712,1247,12,124712015
Damalasak,124712,1247,12,124712016
"Fort Pikit",124712,1247,12,124712019
Ginatilan,124712,1247,12,124712020
Gligli,124712,1247,12,124712021
"Gokoton (Gokotan)",124712,1247,12,124712022
Inug-ug,124712,1247,12,124712023
Kabasalan,124712,1247,12,124712024
Kalacacan,124712,1247,12,124712025
Katilacan,124712,1247,12,124712026
Kolambog,124712,1247,12,124712028
Ladtingan,124712,1247,12,124712029
Lagunde,124712,1247,12,124712030
Langayen,124712,1247,12,124712031
Macabual,124712,1247,12,124712034
Macasendeg,124712,1247,12,124712035
Manaulanan,124712,1247,12,124712037
Nabundas,124712,1247,12,124712040
Nalapaan,124712,1247,12,124712041
Nunguan,124712,1247,12,124712044
"Paidu Pulangi",124712,1247,12,124712046
Panicupan,124712,1247,12,124712048
Poblacion,124712,1247,12,124712050
Punol,124712,1247,12,124712051
"Rajah Muda",124712,1247,12,124712052
Silik,124712,1247,12,124712055
Takipan,124712,1247,12,124712056
Talitay,124712,1247,12,124712057
Tinutulan,124712,1247,12,124712060
Pamalian,124712,1247,12,124712062
Alegria,124713,1247,12,124713001
Bato-bato,124713,1247,12,124713002
"Del Carmen",124713,1247,12,124713003
"F. Cajelo (New Maasin)",124713,1247,12,124713005
Idaoman,124713,1247,12,124713006
Ilustre,124713,1247,12,124713007
Kamarahan,124713,1247,12,124713008
Camasi,124713,1247,12,124713009
Kisupaan,124713,1247,12,124713011
"La Esperanza",124713,1247,12,124713012
Labu-o,124713,1247,12,124713013
Lamalama,124713,1247,12,124713014
Lomonay,124713,1247,12,124713016
"New Cebu",124713,1247,12,124713022
Poblacion,124713,1247,12,124713024
Sagcungan,124713,1247,12,124713026
Salat,124713,1247,12,124713027
Sarayan,124713,1247,12,124713028
Tuael,124713,1247,12,124713029
Greenhill,124713,1247,12,124713030
Cabangbangan,124713,1247,12,124713031
"Datu Indang",124713,1247,12,124713032
"Datu Sandongan",124713,1247,12,124713033
Kimaruhing,124713,1247,12,124713034
Mabuhay,124713,1247,12,124713035
Bagumbayan,124714,1247,12,124714001
Banayal,124714,1247,12,124714002
Batang,124714,1247,12,124714003
Bituan,124714,1247,12,124714004
Bual,124714,1247,12,124714005
Daig,124714,1247,12,124714006
Damawato,124714,1247,12,124714007
Dungos,124714,1247,12,124714008
Kanibong,124714,1247,12,124714009
"La Esperanza",124714,1247,12,124714010
Lampagang,124714,1247,12,124714011
Bunawan,124714,1247,12,124714012
Magbok,124714,1247,12,124714013
Maybula,124714,1247,12,124714014
Minapan,124714,1247,12,124714015
"New Caridad",124714,1247,12,124714016
"New Culasi",124714,1247,12,124714017
"New Panay",124714,1247,12,124714018
Paraiso,124714,1247,12,124714019
Poblacion,124714,1247,12,124714020
Popoyon,124714,1247,12,124714021
Sibsib,124714,1247,12,124714022
Tambac,124714,1247,12,124714023
Tuburan,124714,1247,12,124714024
"F. Cajelo",124714,1247,12,124714026
Bacong,124714,1247,12,124714027
Galidan,124714,1247,12,124714028
"Genoveva Baynosa",124714,1247,12,124714029
Nabundasan,124714,1247,12,124714030
Camutan,124715,1247,12,124715001
Canaan,124715,1247,12,124715002
Dolores,124715,1247,12,124715003
Kiyaab,124715,1247,12,124715004
Luhong,124715,1247,12,124715005
Magsaysay,124715,1247,12,124715006
Malangag,124715,1247,12,124715007
Malatad,124715,1247,12,124715008
Malire,124715,1247,12,124715009
"New Pontevedra",124715,1247,12,124715010
Poblacion,124715,1247,12,124715011
"B. Cadungon",124715,1247,12,124715012
"Datu Agod",124715,1247,12,124715013
"Banisilan Poblacion",124716,1247,12,124716001
Busaon,124716,1247,12,124716002
Capayangan,124716,1247,12,124716003
Carugmanan,124716,1247,12,124716004
Gastay,124716,1247,12,124716005
Kalawaig,124716,1247,12,124716006
Kiaring,124716,1247,12,124716007
Malagap,124716,1247,12,124716008
Malinao,124716,1247,12,124716009
"Miguel Macasarte",124716,1247,12,124716010
Pantar,124716,1247,12,124716011
Paradise,124716,1247,12,124716012
Pinamulaan,124716,1247,12,124716013
"Poblacion II",124716,1247,12,124716014
Puting-bato,124716,1247,12,124716015
Solama,124716,1247,12,124716016
Thailand,124716,1247,12,124716017
Tinimbacan,124716,1247,12,124716018
Tumbao-Camalig,124716,1247,12,124716019
Wadya,124716,1247,12,124716020
Bagolibas,124717,1247,12,124717001
Cawilihan,124717,1247,12,124717002
Dualing,124717,1247,12,124717003
Dunguan,124717,1247,12,124717004
Katalicanan,124717,1247,12,124717005
Lawili,124717,1247,12,124717006
"Lower Mingading",124717,1247,12,124717007
Luanan,124717,1247,12,124717008
Malapang,124717,1247,12,124717009
"New Leon",124717,1247,12,124717010
"New Panay",124717,1247,12,124717011
Pagangan,124717,1247,12,124717012
Palacat,124717,1247,12,124717013
Pentil,124717,1247,12,124717014
"San Mateo",124717,1247,12,124717015
"Santa Cruz",124717,1247,12,124717016
Tapodoc,124717,1247,12,124717017
Tomado,124717,1247,12,124717018
"Upper Mingading",124717,1247,12,124717019
Allab,124718,1247,12,124718001
Anapolon,124718,1247,12,124718002
Badiangon,124718,1247,12,124718003
Binoongan,124718,1247,12,124718004
Dallag,124718,1247,12,124718005
"Datu Ladayon",124718,1247,12,124718006
"Datu Matangkil",124718,1247,12,124718007
Doroluman,124718,1247,12,124718008
Gambodes,124718,1247,12,124718009
Ganatan,124718,1247,12,124718010
Greenfield,124718,1247,12,124718011
Kabalantian,124718,1247,12,124718012
Katipunan,124718,1247,12,124718013
Kinawayan,124718,1247,12,124718014
"Kulaman Valley",124718,1247,12,124718015
"Lanao Kuran",124718,1247,12,124718016
Libertad,124718,1247,12,124718017
Makalangot,124718,1247,12,124718018
Malibatuan,124718,1247,12,124718019
"Maria Caridad",124718,1247,12,124718020
Meocan,124718,1247,12,124718021
Naje,124718,1247,12,124718022
Napalico,124718,1247,12,124718023
Salasang,124718,1247,12,124718024
"San Miguel",124718,1247,12,124718025
"Santo Niño",124718,1247,12,124718026
Sumalili,124718,1247,12,124718027
Tumanding,124718,1247,12,124718028
"Benitez (Pob.)",126302,1263,12,126302002
Cabudian,126302,1263,12,126302003
Cabuling,126302,1263,12,126302004
"Cinco (Barrio 5)",126302,1263,12,126302005
Derilon,126302,1263,12,126302006
"El Nonok",126302,1263,12,126302007
"Improgo Village (Pob.)",126302,1263,12,126302008
"Kusan (Barrio 8)",126302,1263,12,126302009
Lam-Apos,126302,1263,12,126302010
Lamba,126302,1263,12,126302011
Lambingi,126302,1263,12,126302012
Lampari,126302,1263,12,126302013
"Liwanay (Barrio 1)",126302,1263,12,126302014
"Malaya (Barrio 9)",126302,1263,12,126302015
"Punong Grande (Barrio 2)",126302,1263,12,126302016
"Rang-ay (Barrio 4)",126302,1263,12,126302017
"Reyes (Pob.)",126302,1263,12,126302018
"Rizal (Barrio 3)",126302,1263,12,126302019
"Rizal Poblacion",126302,1263,12,126302020
"San Jose (Barrio 7)",126302,1263,12,126302021
"San Vicente (Barrio 6)",126302,1263,12,126302022
"Yangco Poblacion",126302,1263,12,126302024
Baluan,126303,1263,12,126303003
Buayan,126303,1263,12,126303004
Bula,126303,1263,12,126303005
Conel,126303,1263,12,126303006
"Dadiangas East (Pob.)",126303,1263,12,126303007
Katangawan,126303,1263,12,126303009
"Lagao (1st & 3rd)",126303,1263,12,126303011
Labangal,126303,1263,12,126303012
Ligaya,126303,1263,12,126303015
Mabuhay,126303,1263,12,126303016
"San Isidro (Lagao 2nd)",126303,1263,12,126303023
"San Jose",126303,1263,12,126303024
Sinawal,126303,1263,12,126303026
Tambler,126303,1263,12,126303027
Tinagacan,126303,1263,12,126303028
Apopong,126303,1263,12,126303029
Siguel,126303,1263,12,126303030
"Upper Labay",126303,1263,12,126303031
Batomelong,126303,1263,12,126303032
Calumpang,126303,1263,12,126303033
"City Heights",126303,1263,12,126303034
"Dadiangas North",126303,1263,12,126303035
"Dadiangas South",126303,1263,12,126303036
"Dadiangas West",126303,1263,12,126303037
Fatima,126303,1263,12,126303038
Olympog,126303,1263,12,126303039
"Assumption (Bulol)",126306,1263,12,126306001
"Avanceña (Bo. 3)",126306,1263,12,126306002
Cacub,126306,1263,12,126306003
Caloocan,126306,1263,12,126306004
"Carpenter Hill",126306,1263,12,126306005
"Concepcion (Bo. 6)",126306,1263,12,126306006
Esperanza,126306,1263,12,126306007
"General Paulino Santos (Bo. 1)",126306,1263,12,126306008
Mabini,126306,1263,12,126306009
Magsaysay,126306,1263,12,126306010
Mambucal,126306,1263,12,126306011
Morales,126306,1263,12,126306012
Namnama,126306,1263,12,126306013
"New Pangasinan (Bo. 4)",126306,1263,12,126306014
Paraiso,126306,1263,12,126306015
"Zone I (Pob.)",126306,1263,12,126306016
"Zone II (Pob.)",126306,1263,12,126306017
"Zone III (Pob.)",126306,1263,12,126306018
"Zone IV (Pob.)",126306,1263,12,126306019
Rotonda,126306,1263,12,126306020
"San Isidro",126306,1263,12,126306021
"San Jose (Bo. 5)",126306,1263,12,126306022
"San Roque",126306,1263,12,126306023
"Santa Cruz",126306,1263,12,126306024
"Santo Niño (Bo. 2)",126306,1263,12,126306025
"Sarabia (Bo. 8)",126306,1263,12,126306026
"Zulueta (Bo. 7)",126306,1263,12,126306027
Dumaguil,126311,1263,12,126311002
Esperanza,126311,1263,12,126311003
Kibid,126311,1263,12,126311006
Lapuz,126311,1263,12,126311007
Liberty,126311,1263,12,126311008
"Lopez Jaena",126311,1263,12,126311009
Matapol,126311,1263,12,126311011
Poblacion,126311,1263,12,126311013
Puti,126311,1263,12,126311014
"San Jose",126311,1263,12,126311016
"San Miguel",126311,1263,12,126311017
Simsiman,126311,1263,12,126311020
Tinago,126311,1263,12,126311021
"Benigno Aquino, Jr.",126311,1263,12,126311022
Bentung,126312,1263,12,126312001
"Crossing Palkan",126312,1263,12,126312002
Glamang,126312,1263,12,126312003
Kinilis,126312,1263,12,126312004
"Klinan 6",126312,1263,12,126312005
"Koronadal Proper",126312,1263,12,126312006
Lam-Caliaf,126312,1263,12,126312007
Landan,126312,1263,12,126312008
Lumakil,126312,1263,12,126312009
Maligo,126312,1263,12,126312011
Palkan,126312,1263,12,126312013
Poblacion,126312,1263,12,126312014
Polo,126312,1263,12,126312015
Magsaysay,126312,1263,12,126312016
Rubber,126312,1263,12,126312017
"Silway 7",126312,1263,12,126312018
"Silway 8",126312,1263,12,126312019
Sulit,126312,1263,12,126312020
Sumbakil,126312,1263,12,126312021
"Upper Klinan",126312,1263,12,126312022
Lapu,126312,1263,12,126312023
"Cannery Site",126312,1263,12,126312024
Pagalungan,126312,1263,12,126312025
Buenavista,126313,1263,12,126313002
Centrala,126313,1263,12,126313003
Colongulo,126313,1263,12,126313004
Dajay,126313,1263,12,126313005
Duengas,126313,1263,12,126313006
"Canahay (Godwino)",126313,1263,12,126313008
Lambontong,126313,1263,12,126313014
Lamian,126313,1263,12,126313017
Lamsugod,126313,1263,12,126313018
"Libertad (Pob.)",126313,1263,12,126313019
"Little Baguio",126313,1263,12,126313020
Moloy,126313,1263,12,126313023
"Naci (Doce)",126313,1263,12,126313024
Talahik,126313,1263,12,126313028
Tubiala,126313,1263,12,126313030
"Upper Sepaka",126313,1263,12,126313031
Veterans,126313,1263,12,126313032
Albagan,126314,1263,12,126314001
Kipalbig,126314,1263,12,126314002
Lambayong,126314,1263,12,126314003
Liberty,126314,1263,12,126314004
Maltana,126314,1263,12,126314005
Poblacion,126314,1263,12,126314006
Tablu,126314,1263,12,126314007
Buto,126314,1263,12,126314008
Lampitak,126314,1263,12,126314009
Palo,126314,1263,12,126314010
Pula-bato,126314,1263,12,126314011
Danlag,126314,1263,12,126314012
"San Isidro",126314,1263,12,126314013
"Santa Cruz",126314,1263,12,126314014
"Bukay Pait",126315,1263,12,126315001
Cabuling,126315,1263,12,126315002
Dumadalig,126315,1263,12,126315003
Libas,126315,1263,12,126315004
Magon,126315,1263,12,126315005
Maibo,126315,1263,12,126315006
Mangilala,126315,1263,12,126315007
"New Iloilo",126315,1263,12,126315008
"New Lambunao",126315,1263,12,126315009
Poblacion,126315,1263,12,126315010
"San Felipe",126315,1263,12,126315011
"New Cuyapo",126315,1263,12,126315012
Tinongcop,126315,1263,12,126315013
Basag,126316,1263,12,126316001
"Edwards (Pob.)",126316,1263,12,126316002
Kematu,126316,1263,12,126316004
Laconon,126316,1263,12,126316005
Lamsalome,126316,1263,12,126316008
"New Dumangas",126316,1263,12,126316011
Sinolon,126316,1263,12,126316012
Lambangan,126316,1263,12,126316014
Maan,126316,1263,12,126316016
Afus,126316,1263,12,126316017
Lambuling,126316,1263,12,126316018
Lamhako,126316,1263,12,126316019
Poblacion,126316,1263,12,126316020
Talcon,126316,1263,12,126316021
Talufo,126316,1263,12,126316022
Tudok,126316,1263,12,126316023
Aflek,126316,1263,12,126316024
"Datal Bob",126316,1263,12,126316025
Desawo,126316,1263,12,126316026
Dlanag,126316,1263,12,126316027
Lemsnolon,126316,1263,12,126316028
Malugong,126316,1263,12,126316029
Mongocayo,126316,1263,12,126316030
Salacafe,126316,1263,12,126316031
T'bolok,126316,1263,12,126316032
Acmonan,126317,1263,12,126317001
Bololmala,126317,1263,12,126317002
Bunao,126317,1263,12,126317003
Cebuano,126317,1263,12,126317004
"Crossing Rubber",126317,1263,12,126317005
Kablon,126317,1263,12,126317006
Kalkam,126317,1263,12,126317007
Linan,126317,1263,12,126317009
Lunen,126317,1263,12,126317010
Miasong,126317,1263,12,126317011
Palian,126317,1263,12,126317012
Poblacion,126317,1263,12,126317013
Polonuling,126317,1263,12,126317014
Simbo,126317,1263,12,126317015
Tubeng,126317,1263,12,126317016
Ambalgan,126318,1263,12,126318001
Guinsang-an,126318,1263,12,126318002
Katipunan,126318,1263,12,126318003
"Manuel Roxas",126318,1263,12,126318004
Panay,126318,1263,12,126318005
Poblacion,126318,1263,12,126318006
"San Isidro",126318,1263,12,126318007
"San Vicente",126318,1263,12,126318008
Teresita,126318,1263,12,126318009
Sajaneba,126318,1263,12,126318010
Bacdulong,126319,1263,12,126319001
Denlag,126319,1263,12,126319002
Halilan,126319,1263,12,126319003
Hanoon,126319,1263,12,126319004
Klubi,126319,1263,12,126319005
"Lake Lahit",126319,1263,12,126319006
Lamcade,126319,1263,12,126319007
Lamdalag,126319,1263,12,126319008
Lamfugon,126319,1263,12,126319009
Lamlahak,126319,1263,12,126319010
"Lower Maculan",126319,1263,12,126319011
Luhib,126319,1263,12,126319012
Ned,126319,1263,12,126319013
Poblacion,126319,1263,12,126319014
Siluton,126319,1263,12,126319015
Talisay,126319,1263,12,126319016
Takunel,126319,1263,12,126319017
"Upper Maculan",126319,1263,12,126319018
Tasiman,126319,1263,12,126319019
"Bai Sarifinang",126501,1265,12,126501001
Biwang,126501,1265,12,126501002
Busok,126501,1265,12,126501003
Daguma,126501,1265,12,126501004
Kapaya,126501,1265,12,126501005
Kinayao,126501,1265,12,126501006
Masiag,126501,1265,12,126501008
Poblacion,126501,1265,12,126501009
"South Sepaka",126501,1265,12,126501010
Tuka,126501,1265,12,126501011
Chua,126501,1265,12,126501012
Daluga,126501,1265,12,126501013
Kabulanan,126501,1265,12,126501014
Kanulay,126501,1265,12,126501015
Monteverde,126501,1265,12,126501016
"Santo Niño",126501,1265,12,126501017
Sumilil,126501,1265,12,126501018
Titulok,126501,1265,12,126501019
Sison,126501,1265,12,126501020
"Bantangan (Lasak)",126502,1265,12,126502002
Datablao,126502,1265,12,126502009
Eday,126502,1265,12,126502010
Elbebe,126502,1265,12,126502011
Libertad,126502,1265,12,126502015
Lomoyon,126502,1265,12,126502016
"Makat (Sumali Pas)",126502,1265,12,126502017
Maligaya,126502,1265,12,126502019
Mayo,126502,1265,12,126502021
Natividad,126502,1265,12,126502022
Poblacion,126502,1265,12,126502023
Polomolok,126502,1265,12,126502024
Sinapulan,126502,1265,12,126502027
Sucob,126502,1265,12,126502028
Telafas,126502,1265,12,126502030
Lasak,126502,1265,12,126502032
Ala,126503,1265,12,126503001
Daladap,126503,1265,12,126503003
Dukay,126503,1265,12,126503005
Guiamalia,126503,1265,12,126503007
Ilian,126503,1265,12,126503008
Kangkong,126503,1265,12,126503011
Margues,126503,1265,12,126503016
"New Panay",126503,1265,12,126503018
Numo,126503,1265,12,126503020
Pamantingan,126503,1265,12,126503021
Poblacion,126503,1265,12,126503022
Sagasa,126503,1265,12,126503023
Salabaca,126503,1265,12,126503024
Villamor,126503,1265,12,126503032
Laguinding,126503,1265,12,126503033
Magsaysay,126503,1265,12,126503034
Paitan,126503,1265,12,126503035
Saliao,126503,1265,12,126503036
Salumping,126503,1265,12,126503037
Bambad,126504,1265,12,126504003
Bual,126504,1265,12,126504005
D'Lotilla,126504,1265,12,126504007
Dansuli,126504,1265,12,126504009
Impao,126504,1265,12,126504010
"Kalawag I (Pob.)",126504,1265,12,126504011
"Kalawag II (Pob.)",126504,1265,12,126504012
"Kalawag III (Pob.)",126504,1265,12,126504013
Kenram,126504,1265,12,126504016
Kudanding,126504,1265,12,126504018
Kolambog,126504,1265,12,126504019
Lagandang,126504,1265,12,126504020
Laguilayan,126504,1265,12,126504021
Mapantig,126504,1265,12,126504022
"New Pangasinan",126504,1265,12,126504024
Sampao,126504,1265,12,126504026
Tayugo,126504,1265,12,126504028
"Bantogon (Santa Clara)",126505,1265,12,126505001
Cadiz,126505,1265,12,126505004
"Dumangas Nuevo",126505,1265,12,126505006
Hinalaan,126505,1265,12,126505007
Limulan,126505,1265,12,126505011
Obial,126505,1265,12,126505013
Paril,126505,1265,12,126505014
Poblacion,126505,1265,12,126505015
Sangay,126505,1265,12,126505016
"Santa Maria",126505,1265,12,126505017
"Datu Ito Andong",126505,1265,12,126505018
"Datu Wasay",126505,1265,12,126505019
Nalilidan,126505,1265,12,126505020
Sabanal,126505,1265,12,126505021
Pag-asa,126505,1265,12,126505022
Barurao,126506,1265,12,126506001
Basak,126506,1265,12,126506003
Bululawan,126506,1265,12,126506004
Capilan,126506,1265,12,126506005
Christiannuevo,126506,1265,12,126506006
"Datu Karon",126506,1265,12,126506007
Kalamongog,126506,1265,12,126506008
Keytodac,126506,1265,12,126506009
Kinodalan,126506,1265,12,126506010
"New Calinog",126506,1265,12,126506012
Nuling,126506,1265,12,126506013
Pansud,126506,1265,12,126506014
Pasandalan,126506,1265,12,126506015
Poblacion,126506,1265,12,126506016
Poloy-poloy,126506,1265,12,126506017
Purikay,126506,1265,12,126506018
Ragandang,126506,1265,12,126506019
Salaman,126506,1265,12,126506020
Salangsang,126506,1265,12,126506021
Taguisa,126506,1265,12,126506022
Tibpuan,126506,1265,12,126506023
Tran,126506,1265,12,126506024
Villamonte,126506,1265,12,126506025
"Barurao II",126506,1265,12,126506026
"Aurelio F. Freires (Poblacion II)",126506,1265,12,126506027
"Poblacion III",126506,1265,12,126506028
Bolebok,126506,1265,12,126506029
Antong,126507,1265,12,126507001
Bayasong,126507,1265,12,126507002
Blingkong,126507,1265,12,126507003
"Lutayan Proper",126507,1265,12,126507004
